Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,735.0,740.0,732.5499877929688,736.8499755859375,668.7337646484375,2112415
2020-01-02,738.9000244140625,740.7999877929688,730.9000244140625,734.7000122070312,666.782470703125,5658200
2020-01-03,733.9000244140625,748.0,733.9000244140625,746.0,677.0379638671875,7882938
2020-01-06,746.0999755859375,753.7999877929688,736.5,738.8499755859375,670.548828125,6519403
2020-01-07,738.0,742.5999755859375,725.0999755859375,727.9000244140625,660.6111450195312,7899363
2020-01-08,724.9500122070312,729.0,708.2999877929688,718.2000122070312,651.807861328125,8639443
2020-01-09,721.7000122070312,731.5,714.2999877929688,727.5499877929688,660.2933959960938,13521186
2020-01-10,740.4500122070312,742.9000244140625,730.5,738.1500244140625,669.91357421875,9341405
2020-01-13,760.0,777.5,755.0,773.5499877929688,702.041015625,36952038
2020-01-14,769.9500122070312,776.9500122070312,767.2000122070312,775.6500244140625,703.947021484375,11414418
2020-01-15,773.8499755859375,773.8499755859375,762.1500244140625,767.5499877929688,696.5957641601562,6047430
2020-01-16,770.7000122070312,772.5,760.25,767.0,696.0965576171875,5740586
2020-01-17,770.7000122070312,772.9000244140625,762.25,767.8499755859375,696.8680419921875,3762957
2020-01-20,771.5999755859375,774.4000244140625,762.9500122070312,768.4500122070312,697.41259765625,3887680
2020-01-21,768.4500122070312,770.5,760.75,762.5,692.0125122070312,4448374
2020-01-22,768.4500122070312,778.0,766.0,770.2000122070312,699.0008544921875,9733935
2020-01-23,777.0999755859375,785.5,776.7000122070312,784.3499755859375,711.8427124023438,12528017
2020-01-24,775.75,786.5,773.5999755859375,782.75,710.3906860351562,7540490
2020-01-27,779.0499877929688,784.7999877929688,774.4000244140625,778.0999755859375,706.1704711914062,3741610
2020-01-28,781.0,781.7999877929688,772.0,778.0,706.0797729492188,5121009
2020-01-29,786.5999755859375,792.7999877929688,784.25,789.7000122070312,716.6981811523438,6832757
2020-01-30,789.7000122070312,789.7000122070312,778.0,780.7000122070312,708.5300903320312,3859680
2020-01-31,780.5499877929688,784.9500122070312,771.5999755859375,775.9500122070312,704.21923828125,6092028
2020-02-03,782.0,790.9500122070312,764.5,767.4000244140625,696.4596557617188,6416745
2020-02-04,770.0999755859375,789.9000244140625,770.0999755859375,787.8499755859375,715.0191040039062,5771311
2020-02-05,781.0,786.0,774.4000244140625,784.5499877929688,712.0242919921875,6310409
2020-02-06,784.3499755859375,786.7999877929688,770.0,771.3499755859375,700.0445556640625,7341622
2020-02-07,775.9500122070312,778.8499755859375,771.0,777.2999877929688,705.4444580078125,2853344
2020-02-10,774.0,778.0,769.75,773.2000122070312,701.723388671875,3827682
2020-02-11,779.0,779.0999755859375,769.2000122070312,773.5499877929688,702.041015625,4312817
2020-02-12,775.7999877929688,783.25,775.0999755859375,781.0499877929688,708.8478393554688,2948825
2020-02-13,785.0,794.0,782.2000122070312,792.25,719.0123901367188,4387430
2020-02-14,794.5,799.2000122070312,784.5999755859375,786.4500122070312,713.7486572265625,5321680
2020-02-17,790.2999877929688,793.4500122070312,783.2999877929688,789.4500122070312,716.47119140625,2929629
2020-02-18,785.0,799.0499877929688,783.6500244140625,797.6500244140625,723.913330078125,5083346
2020-02-19,800.0,804.8499755859375,796.1500244140625,800.4500122070312,726.4544067382812,3985192
2020-02-20,803.25,806.0999755859375,793.8499755859375,797.0,723.3233642578125,4564569
2020-02-24,800.0999755859375,811.5999755859375,792.1500244140625,795.8499755859375,722.2796630859375,6627536
2020-02-25,799.0,806.0,795.4000244140625,798.4000244140625,724.593994140625,6996695
2020-02-26,793.9500122070312,801.4500122070312,780.5,782.75,710.3906860351562,8760569
2020-02-27,778.0,780.75,772.2000122070312,777.8499755859375,705.9435424804688,5223386
2020-02-28,750.0,756.7999877929688,722.0499877929688,731.7000122070312,664.0598754882812,14123957
2020-03-02,737.0,765.9000244140625,733.75,741.0499877929688,672.5455322265625,9821523
2020-03-03,755.0,759.0,741.25,747.0,677.9454345703125,7826587
2020-03-04,753.9000244140625,761.5,745.5499877929688,758.75,688.609375,11013444
2020-03-05,763.75,773.5499877929688,751.75,754.5999755859375,684.8429565429688,7755293
2020-03-06,741.0,744.0,729.0999755859375,738.9500122070312,670.6397094726562,9216022
2020-03-09,724.5,725.8499755859375,697.0,704.4500122070312,639.3289184570312,10308654
2020-03-11,690.6500244140625,695.9500122070312,669.0499877929688,686.0,622.5844116210938,16165009
2020-03-12,668.0,670.0,627.5,631.2000122070312,572.8502807617188,13965574
2020-03-13,592.0,667.0,570.0,642.3499755859375,582.9695434570312,16903113
2020-03-16,622.0,622.1500244140625,580.0,583.1500244140625,529.2421875,19140152
2020-03-17,588.0999755859375,592.0,550.0,554.9500122070312,503.64898681640625,16059887
2020-03-18,568.0,578.0,528.0,534.2999877929688,484.90802001953125,15390183
2020-03-19,509.25,558.0,509.25,545.5499877929688,495.11798095703125,16583991
2020-03-20,549.5,617.4500122070312,548.0,585.2000122070312,531.1026000976562,21354894
2020-03-23,540.0,560.9500122070312,515.9000244140625,526.4500122070312,477.78363037109375,17146150
2020-03-24,522.0,601.1500244140625,522.0,589.7999877929688,535.2774658203125,20027097
